_id,type,properties,geometry
61e987184d228f6731f45c77,Feature,"{'OBJECTID': 27686, 'UNIQUE_ID': 'N/A', 'NAME': 'MOLINE MACHINERY LTD.', 'PHONE': '(218) 624-5734', 'FAX': '(218) 628-3853', 'ADDRESS': '114 SOUTH CENTRAL AVENUE', 'ADDRESS2': 'NOT AVAILABLE', 'CITY': 'DULUTH', 'STATE': 'MN', 'ZIP': '55807', 'ZIP4': '2302', 'COUNTY': 'ST LOUIS', 'FIPS': '27137', 'MADDRESS': 'PO BOX 16308', 'MCITY': 'DULUTH', 'MSTATE': 'MN', 'MZIP': '55816', 'MZIP4': '0308', 'DIRECTIONS': 'NOT AVAILABLE', 'GEOPREC': 'BLOCKFACE', 'EMP': 80, 'PRODUCT': 'BAKERY MACHINERY', 'SIC': '3556', 'SIC2': 'N/A', 'SIC3': 'N/A', 'SIC4': 'N/A', 'NAICS': '333294', 'NAICSDESCR': 'FOOD PRODUCT MACHINERY MANUFACTURING', 'WEB': 'WWW.MOLINE.COM', 'LONGITUDE': -92.1660798, 'LATITUDE': 46.7323933}","{'type': 'Point', 'coordinates': [-92.1660798, 46.7323933000001]}"
61e987304d228f6731f65747,Feature,"{'OBJECTID': 157430, 'UNIQUE_ID': 'N/A', 'NAME': 'NEWPORT VINEYARDS & WINERY, LLC', 'PHONE': '(401) 848-5161', 'FAX': 'NOT AVAILABLE', 'ADDRESS': '909 EAST MAIN ROAD', 'ADDRESS2': 'NOT AVAILABLE', 'CITY': 'MIDDLETOWN', 'STATE': 'RI', 'ZIP': '02842', 'ZIP4': '5370', 'COUNTY': 'NEWPORT', 'FIPS': '44005', 'MADDRESS': '909 EAST MAIN ROAD', 'MCITY': 'MIDDLETOWN', 'MSTATE': 'RI', 'MZIP': '02842', 'MZIP4': '5370', 'DIRECTIONS': 'NOT AVAILABLE', 'GEOPREC': 'BLOCKFACE', 'EMP': 20, 'PRODUCT': 'WINES', 'SIC': '2084', 'SIC2': 'N/A', 'SIC3': 'N/A', 'SIC4': 'N/A', 'NAICS': '312130', 'NAICSDESCR': 'WINERIES', 'WEB': 'WWW.NEWPORTVINEYARDS.COM', 'LONGITUDE': -71.2729364, 'LATITUDE': 41.5294549}","{'type': 'Point', 'coordinates': [-71.2729363999999, 41.5294549000001]}"
61e987284d228f6731f5a2c0,Feature,"{'OBJECTID': 111224, 'UNIQUE_ID': 'N/A', 'NAME': 'SOUTHERN CASTING CO.', 'PHONE': '(865) 453-6151', 'FAX': '(865) 453-6153', 'ADDRESS': '148 RIVER BEND DRIVE', 'ADDRESS2': 'NOT AVAILABLE', 'CITY': 'SEVIERVILLE', 'STATE': 'TN', 'ZIP': '37876', 'ZIP4': '1942', 'COUNTY': 'SEVIER', 'FIPS': '47155', 'MADDRESS': 'PO BOX 4748', 'MCITY': 'SEVIERVILLE', 'MSTATE': 'TN', 'MZIP': '37864', 'MZIP4': '4748', 'DIRECTIONS': 'NOT AVAILABLE', 'GEOPREC': 'BLOCKFACE', 'EMP': 34, 'PRODUCT': 'ALUMINUM CASTINGS', 'SIC': '3365', 'SIC2': 'N/A', 'SIC3': 'N/A', 'SIC4': 'N/A', 'NAICS': '331524', 'NAICSDESCR': 'ALUMINUM FOUNDRIES (EXCEPT DIE-CASTING)', 'WEB': 'WWW.SOUTHERNCASTINGCO.COM', 'LONGITUDE': -83.5003663, 'LATITUDE': 35.8668429}","{'type': 'Point', 'coordinates': [-83.5003662999999, 35.8668429]}"
61e9871e4d228f6731f4d27e,Feature,"{'OBJECTID': 57903, 'UNIQUE_ID': 'N/A', 'NAME': 'NUCOR STEEL JACKSON, INC.', 'PHONE': '(601) 939-1623', 'FAX': '(601) 936-6252', 'ADDRESS': '3630 4TH STREET', 'ADDRESS2': 'NOT AVAILABLE', 'CITY': 'FLOWOOD', 'STATE': 'MS', 'ZIP': '39232', 'ZIP4': '2000', 'COUNTY': 'RANKIN', 'FIPS': '28121', 'MADDRESS': '3630 4TH STREET', 'MCITY': 'FLOWOOD', 'MSTATE': 'MS', 'MZIP': '39232', 'MZIP4': '2000', 'DIRECTIONS': 'NOT AVAILABLE', 'GEOPREC': 'BLOCKFACE', 'EMP': 255, 'PRODUCT': 'DIVISIONAL HEADQUARTERS & STEEL PROCESSING, INCLUDING ANGLES, ROUNDS, SQUARES, FLATS & REINFORCING BARS', 'SIC': '3312', 'SIC2': 'N/A', 'SIC3': 'N/A', 'SIC4': 'N/A', 'NAICS': '331221', 'NAICSDESCR': 'ROLLED STEEL SHAPE MANUFACTURING', 'WEB': 'WWW.NUCORBAR.COM', 'LONGITUDE': -90.1379347, 'LATITUDE': 32.3125235}","{'type': 'Point', 'coordinates': [-90.1379347, 32.3125235000001]}"
61e987294d228f6731f5c40f,Feature,"{'OBJECTID': 119747, 'UNIQUE_ID': 'N/A', 'NAME': 'SOUTHERN PRIDE MEAT CO., INC.', 'PHONE': '(919) 734-0043', 'FAX': '(919) 734-0980', 'ADDRESS': '1248 OLD GRANTHAM ROAD', 'ADDRESS2': 'NOT AVAILABLE', 'CITY': 'GOLDSBORO', 'STATE': 'NC', 'ZIP': '27530', 'ZIP4': '8940', 'COUNTY': 'WAYNE', 'FIPS': '37191', 'MADDRESS': '1248 OLD GRANTHAM ROAD', 'MCITY': 'GOLDSBORO', 'MSTATE': 'NC', 'MZIP': '27530', 'MZIP4': '8940', 'DIRECTIONS': 'NOT AVAILABLE', 'GEOPREC': 'BLOCKFACE', 'EMP': 30, 'PRODUCT': 'PORK PROCESSING', 'SIC': '2011', 'SIC2': 'N/A', 'SIC3': 'N/A', 'SIC4': 'N/A', 'NAICS': '311611', 'NAICSDESCR': 'ANIMAL (EXCEPT POULTRY) SLAUGHTERING', 'WEB': 'NOT AVAILABLE', 'LONGITUDE': -78.0300524, 'LATITUDE': 35.3439307}","{'type': 'Point', 'coordinates': [-78.0300524, 35.3439307]}"
61e9869cc0bf18925b652509,Feature,"{'OBJECTID': 124857, 'UNIQUE_ID': 'N/A', 'NAME': 'BEAVER CONCRETE & GRAVEL CO., INC.', 'PHONE': '(724) 774-5100', 'FAX': '(724) 774-9140', 'ADDRESS': '600 RAILROAD STREET', 'ADDRESS2': 'NOT AVAILABLE', 'CITY': 'ROCHESTER', 'STATE': 'PA', 'ZIP': '15074', 'ZIP4': 'N/A', 'COUNTY': 'BEAVER', 'FIPS': '42007', 'MADDRESS': 'PO BOX 62', 'MCITY': 'ROCHESTER', 'MSTATE': 'PA', 'MZIP': '15074', 'MZIP4': '0062', 'DIRECTIONS': 'APPROXIMATELY 0.3 MILES EAST OF NEW YORK AVENUE ON THE SOUTH SIDE OF RAILROAD STREET', 'GEOPREC': 'BLOCKFACE', 'EMP': 30, 'PRODUCT': 'READY-MIXED CONCRETE', 'SIC': '3273', 'SIC2': 'N/A', 'SIC3': 'N/A', 'SIC4': 'N/A', 'NAICS': '327320', 'NAICSDESCR': 'READY-MIX CONCRETE MANUFACTURING', 'WEB': 'WWW.BEAVERCONCRETE.COM', 'LONGITUDE': -80.2751675, 'LATITUDE': 40.6984058}","{'type': 'Point', 'coordinates': [-80.2751675, 40.6984058]}"
61e9872f4d228f6731f64663,Feature,"{'OBJECTID': 153109, 'UNIQUE_ID': 'N/A', 'NAME': 'PIEZO TECHNOLOGY, INC.', 'PHONE': '(407) 298-2000', 'FAX': '(407) 293-2979', 'ADDRESS': '2525 SHADER ROAD', 'ADDRESS2': 'NOT AVAILABLE', 'CITY': 'ORLANDO', 'STATE': 'FL', 'ZIP': '32804', 'ZIP4': '2721', 'COUNTY': 'ORANGE', 'FIPS': '12095', 'MADDRESS': '2525 SHADER ROAD', 'MCITY': 'ORLANDO', 'MSTATE': 'FL', 'MZIP': '32804', 'MZIP4': '2721', 'DIRECTIONS': 'NOT AVAILABLE', 'GEOPREC': 'BLOCKFACE', 'EMP': 200, 'PRODUCT': 'ELECTRONIC CIRCUIT DEVICES, CRYSTAL FILTERS & OSCILLATORS', 'SIC': '3679', 'SIC2': 'N/A', 'SIC3': 'N/A', 'SIC4': 'N/A', 'NAICS': '334419', 'NAICSDESCR': 'OTHER ELECTRONIC COMPONENT MANUFACTURING', 'WEB': 'WWW.MTRONPTI.COM', 'LONGITUDE': -81.4137106, 'LATITUDE': 28.5857292}","{'type': 'Point', 'coordinates': [-81.4137105999999, 28.5857292000001]}"
61e9868bc0bf18925b639ed4,Feature,"{'OBJECTID': 24957, 'UNIQUE_ID': 'N/A', 'NAME': 'WINSTON ROD CO., R. L.', 'PHONE': '(406) 684-5674', 'FAX': '(406) 684-5533', 'ADDRESS': '500 SOUTH MAIN STREET', 'ADDRESS2': 'NOT AVAILABLE', 'CITY': 'TWIN BRIDGES', 'STATE': 'MT', 'ZIP': '59754', 'ZIP4': 'N/A', 'COUNTY': 'MADISON', 'FIPS': '30057', 'MADDRESS': 'PO BOX 411', 'MCITY': 'TWIN BRIDGES', 'MSTATE': 'MT', 'MZIP': '59754', 'MZIP4': '0411', 'DIRECTIONS': 'NOT AVAILABLE', 'GEOPREC': 'BLOCKFACE', 'EMP': 50, 'PRODUCT': 'BAMBOO, GRAPHITE & BORON/GRAPHITE FLY FISHING RODS & ACCESSORIES', 'SIC': '3949', 'SIC2': 'N/A', 'SIC3': 'N/A', 'SIC4': 'N/A', 'NAICS': '339920', 'NAICSDESCR': 'SPORTING AND ATHLETIC GOODS MANUFACTURING', 'WEB': 'WWW.WINSTONRODS.COM', 'LONGITUDE': -112.3310931, 'LATITUDE': 45.5377197}","{'type': 'Point', 'coordinates': [-112.3310931, 45.5377197]}"
61e9871b4d228f6731f49e2b,Feature,"{'OBJECTID': 44507, 'UNIQUE_ID': 'N/A', 'NAME': 'PORTA SYSTEMS CORP.', 'PHONE': '(956) 548-0823', 'FAX': '(956) 548-0825', 'ADDRESS': '4402 AUSTIN ROAD', 'ADDRESS2': 'SUITE B', 'CITY': 'BROWNSVILLE', 'STATE': 'TX', 'ZIP': '78521', 'ZIP4': '4273', 'COUNTY': 'CAMERON', 'FIPS': '48061', 'MADDRESS': 'PO BOX 1953', 'MCITY': 'BROWNSVILLE', 'MSTATE': 'TX', 'MZIP': '78522', 'MZIP4': '1953', 'DIRECTIONS': 'NOT AVAILABLE', 'GEOPREC': 'BLOCKFACE', 'EMP': 150, 'PRODUCT': 'HIGH-DENSITY COMPUTER CONNECTOR BLOCKS & MINIATURIZED LINE SURGE PROTECTORS', 'SIC': '3577', 'SIC2': '3678', 'SIC3': 'N/A', 'SIC4': 'N/A', 'NAICS': 'N/A', 'NAICSDESCR': 'NOT AVAILABLE', 'WEB': 'WWW.PORTASYSTEMS.COM', 'LONGITUDE': -97.4494482, 'LATITUDE': 25.9301557}","{'type': 'Point', 'coordinates': [-97.4494481999999, 25.9301557000001]}"
61e9869ec0bf18925b6549e2,Feature,"{'OBJECTID': 134286, 'UNIQUE_ID': 'N/A', 'NAME': 'INTERNATIONAL WIRE GROUP, INC.', 'PHONE': '(315) 245-3800', 'FAX': '(315) 245-1916', 'ADDRESS': '12 MASONIC AVENUE', 'ADDRESS2': 'NOT AVAILABLE', 'CITY': 'CAMDEN', 'STATE': 'NY', 'ZIP': '13316', 'ZIP4': '1202', 'COUNTY': 'ONEIDA', 'FIPS': '36065', 'MADDRESS': '12 MASONIC AVENUE', 'MCITY': 'CAMDEN', 'MSTATE': 'NY', 'MZIP': '13316', 'MZIP4': '1202', 'DIRECTIONS': 'SW CORNER OF MEXICO STREET (ROUTE 69) AND MASONIC AVENUE', 'GEOPREC': 'BLOCKFACE', 'EMP': 1500, 'PRODUCT': 'CORPORATE HEADQUARTERS & UNINSULATED COPPER WIRE', 'SIC': '3357', 'SIC2': '3351', 'SIC3': 'N/A', 'SIC4': 'N/A', 'NAICS': 'N/A', 'NAICSDESCR': 'NOT AVAILABLE', 'WEB': 'WWW.ITWG.CLIENT.SHAREHOLDER.COM', 'LONGITUDE': -75.7509569, 'LATITUDE': 43.3342926}","{'type': 'Point', 'coordinates': [-75.7509568999999, 43.3342926]}"
61e9871c4d228f6731f4b426,Feature,"{'OBJECTID': 50139, 'UNIQUE_ID': 'N/A', 'NAME': 'NUCOR, VULCRAFT GROUP', 'PHONE': '(936) 687-4665', 'FAX': '(936) 687-4290', 'ADDRESS': '175 COUNTY ROAD 2345', 'ADDRESS2': 'NOT AVAILABLE', 'CITY': 'GRAPELAND', 'STATE': 'TX', 'ZIP': '75844', 'ZIP4': 'N/A', 'COUNTY': 'HOUSTON', 'FIPS': '48225', 'MADDRESS': 'PO BOX 186', 'MCITY': 'GRAPELAND', 'MSTATE': 'TX', 'MZIP': '75844', 'MZIP4': '0186', 'DIRECTIONS': 'NOT AVAILABLE', 'GEOPREC': 'BLOCKFACE', 'EMP': 320, 'PRODUCT': 'STEEL JOISTS, METAL DECKING & BUILDING COMPONENTS', 'SIC': '3312', 'SIC2': 'N/A', 'SIC3': 'N/A', 'SIC4': 'N/A', 'NAICS': '331111', 'NAICSDESCR': 'IRON AND STEEL MILLS', 'WEB': 'WWW.VULCRAFT-TX.COM', 'LONGITUDE': -95.4798135, 'LATITUDE': 31.5057535}","{'type': 'Point', 'coordinates': [-95.4798135, 31.5057535]}"
61e9869dc0bf18925b653f7b,Feature,"{'OBJECTID': 131623, 'UNIQUE_ID': 'N/A', 'NAME': 'HYDRA-MATIC PACKING CO., INC.', 'PHONE': '(215) 676-2992', 'FAX': '(215) 947-9686', 'ADDRESS': '2992 FRANKS ROAD', 'ADDRESS2': 'NOT AVAILABLE', 'CITY': 'HUNTINGDON VALLEY', 'STATE': 'PA', 'ZIP': '19006', 'ZIP4': '4215', 'COUNTY': 'MONTGOMERY', 'FIPS': '42091', 'MADDRESS': 'PO BOX 96', 'MCITY': 'HUNTINGDON VALLEY', 'MSTATE': 'PA', 'MZIP': '19006', 'MZIP4': '0096', 'DIRECTIONS': 'NOT AVAILABLE', 'GEOPREC': 'BLOCKFACE', 'EMP': 50, 'PRODUCT': 'FIBERGLASS INSULATION', 'SIC': '3086', 'SIC2': 'N/A', 'SIC3': 'N/A', 'SIC4': 'N/A', 'NAICS': '326140', 'NAICSDESCR': 'POLYSTYRENE FOAM PRODUCT MANUFACTURING', 'WEB': 'WWW.HYDRA-MATICINC.COM', 'LONGITUDE': -75.0386606, 'LATITUDE': 40.1221477}","{'type': 'Point', 'coordinates': [-75.0386606, 40.1221477]}"
