_id,type,geometry,properties,id
5f165417865fef31202c37a9,Feature,"{'type': 'LineString', 'coordinates': [[-82.75759, 35.138847], [-82.758069, 35.13917]]}","{'OBJECTID': 10082, 'NGAID': '10099573', 'METLNKID': '', 'FEATTYPE': 'POLYLINE', 'NAME': 'SHEARIN LAKE DAM (BREACHED)', 'CITY': '', 'STATE': 'NC', 'COUNTY': 'TRANSYLVANIA', 'FIPS': '37175', 'DIRECTIONS': '', 'EMERGTITLE': '', 'EMERGPHONE': '', 'EMERGEXT': '', 'CONTDATE': '1899-11-30T00:00:00.000Z', 'CONTHOW': '', 'GEODATE': '2007-03-12T00:00:00.000Z', 'GEOHOW': 'MANUAL', 'HSIPTHEMES': 'CRITICAL INFRASTUCTURE, PDD-63; WATER SUPPLY; DAMS', 'SOURCE': 'USACE', 'X': -82.75783, 'Y': 35.1390084, 'QC_QA': '', 'RECORDID': '42116', 'OTHER_NAME': '', 'FORM_NAME': '', 'STATEID': 'TRANS-029', 'NIDID': 'NC01369', 'SECTION': '', 'RIVER': 'UPPER CREEK', 'CITYAFFECT': 'ROSMAN', 'NIDSTATE': 'NC', 'NIDCOUNTY': 'TRANSYLVANIA', 'DISTANCE': 5, 'OWN_TYPE': 'P', 'PRIV_DAM': 'N', 'DAM_TYPE': 'RE', 'CORE': '', 'FOUND': '', 'PURPOSES': 'R', 'YR_COMPL': '', 'YR_MOD': '', 'DAM_LENGTH': 150, 'DAM_HEIGHT': 0, 'STR_HEIGHT': 25, 'HYD_HEIGHT': 0, 'NID_HEIGHT': 25, 'MAX_DIS': 0, 'MAX_STOR': 0, 'NORMAL_STO': 0, 'NID_STOR': 0, 'SURF_AREA': 0, 'DRAIN_AREA': 0, 'HAZARD': 'H', 'EAP': 'NR', 'INSP_DATE': '1984-11-11T00:00:00.000Z', 'INSP_FREQU': 2, 'ST_REG_DAM': 'Y', 'ST_REG_AG': '', 'SPILL_TYPE': '', 'SPILL_WIDT': 0, 'OUT_GATES': '', 'VOLUME': 0, 'NO_LOCKS': 0, 'LEN_LOCKS': 0, 'WID_LOCKS': 0, 'FED_FUND': '', 'FED_DESIGN': '', 'FED_CONSTR': '', 'FED_REG': '', 'FED_INSP': '', 'FED_OPER': '', 'FED_OWN': '', 'FED_OTHER': '', 'SOURCE_A': 'NC', 'SUB_DATE': '20020304', 'URL_ADDRES': 'HTTP://WWW.DLR.ENR.STATE.NC.US/PAGES/DAMSAFETYPROGRAM.HTML', 'CONG_DIST': 'NC11', 'SHAPE_Leng': 69.1834314735761}",9803
5f165418865fef31202c40c3,Feature,"{'type': 'LineString', 'coordinates': [[-77.510776, 40.551045], [-77.511192, 40.552637]]}","{'OBJECTID': 3059, 'NGAID': '10116399', 'METLNKID': '', 'FEATTYPE': 'POLYLINE', 'NAME': 'LICKING CREEK', 'CITY': 'MILFORD TWP', 'STATE': 'PA', 'COUNTY': 'JUNIATA', 'FIPS': '42067', 'DIRECTIONS': '', 'EMERGTITLE': '', 'EMERGPHONE': '', 'EMERGEXT': '', 'CONTDATE': '1899-11-30T00:00:00.000Z', 'CONTHOW': '', 'GEODATE': '2007-01-23T00:00:00.000Z', 'GEOHOW': 'MANUAL', 'HSIPTHEMES': 'CRITICAL INFRASTUCTURE, PDD-63; WATER SUPPLY; DAMS', 'SOURCE': 'USACE', 'X': -77.5109845, 'Y': 40.5518412, 'QC_QA': '', 'RECORDID': '58933', 'OTHER_NAME': '', 'FORM_NAME': '', 'STATEID': '34-001', 'NIDID': 'PA00581', 'SECTION': '', 'RIVER': 'LICKING CREEK', 'CITYAFFECT': '', 'NIDSTATE': 'PA', 'NIDCOUNTY': 'JUNIATA', 'DISTANCE': 0, 'OWN_TYPE': 'L', 'PRIV_DAM': 'N', 'DAM_TYPE': 'RECN', 'CORE': '', 'FOUND': '', 'PURPOSES': 'S', 'YR_COMPL': '', 'YR_MOD': '', 'DAM_LENGTH': 700, 'DAM_HEIGHT': 26, 'STR_HEIGHT': 0, 'HYD_HEIGHT': 0, 'NID_HEIGHT': 26, 'MAX_DIS': 0, 'MAX_STOR': 702, 'NORMAL_STO': 182, 'NID_STOR': 702, 'SURF_AREA': 30, 'DRAIN_AREA': 24, 'HAZARD': 'H', 'EAP': 'Y', 'INSP_DATE': '2001-07-05T00:00:00.000Z', 'INSP_FREQU': 1, 'ST_REG_DAM': 'Y', 'ST_REG_AG': 'PADER', 'SPILL_TYPE': '', 'SPILL_WIDT': 0, 'OUT_GATES': '', 'VOLUME': 0, 'NO_LOCKS': 0, 'LEN_LOCKS': 0, 'WID_LOCKS': 0, 'FED_FUND': '', 'FED_DESIGN': '', 'FED_CONSTR': '', 'FED_REG': '', 'FED_INSP': '', 'FED_OPER': '', 'FED_OWN': '', 'FED_OTHER': '', 'SOURCE_A': 'PA', 'SUB_DATE': '20020712', 'URL_ADDRES': 'HTTP://WWW.DEP.STATE.PA.US/DEP/DEPUTATE/WATERMGT/WE/DAMPROGRAM/MAIN.HTM', 'CONG_DIST': 'PA09', 'SHAPE_Leng': 237.65558517651021}",12141
5f165415865fef31202c169e,Feature,"{'type': 'LineString', 'coordinates': [[-120.301745, 47.298216], [-120.301033, 47.298071]]}","{'OBJECTID': 11378, 'NGAID': '10133650', 'METLNKID': '', 'FEATTYPE': 'POLYLINE', 'NAME': 'CLEAR LAKE SADDLE DAM', 'CITY': '', 'STATE': 'WA', 'COUNTY': 'CHELAN', 'FIPS': '53007', 'DIRECTIONS': '', 'EMERGTITLE': '', 'EMERGPHONE': '', 'EMERGEXT': '', 'CONTDATE': '1899-11-30T00:00:00.000Z', 'CONTHOW': '', 'GEODATE': '2007-03-15T00:00:00.000Z', 'GEOHOW': 'MANUAL', 'HSIPTHEMES': 'CRITICAL INFRASTUCTURE, PDD-63; WATER SUPPLY; DAMS', 'SOURCE': 'USACE', 'X': -120.3013888, 'Y': 47.2981429, 'QC_QA': '', 'RECORDID': '76195', 'OTHER_NAME': '', 'FORM_NAME': '', 'STATEID': 'CH40-0411', 'NIDID': 'WA00411', 'SECTION': '23,21,20', 'RIVER': 'TR-STEMILT CREEK-OFFSTREAM', 'CITYAFFECT': 'MALAGA', 'NIDSTATE': 'WA', 'NIDCOUNTY': 'CHELAN', 'DISTANCE': 8, 'OWN_TYPE': 'P', 'PRIV_DAM': 'N', 'DAM_TYPE': 'RE', 'CORE': 'HEK', 'FOUND': 'K', 'PURPOSES': 'I', 'YR_COMPL': '1888', 'YR_MOD': '', 'DAM_LENGTH': 240, 'DAM_HEIGHT': 0, 'STR_HEIGHT': 8, 'HYD_HEIGHT': 8, 'NID_HEIGHT': 8, 'MAX_DIS': 7, 'MAX_STOR': 48, 'NORMAL_STO': 45, 'NID_STOR': 48, 'SURF_AREA': 8, 'DRAIN_AREA': 0, 'HAZARD': 'H', 'EAP': 'Y', 'INSP_DATE': '1990-07-25T00:00:00.000Z', 'INSP_FREQU': 6, 'ST_REG_DAM': 'Y', 'ST_REG_AG': 'WASHINGTON, DEPT OF ECOLOGY', 'SPILL_TYPE': '', 'SPILL_WIDT': 0, 'OUT_GATES': '', 'VOLUME': 0, 'NO_LOCKS': 0, 'LEN_LOCKS': 0, 'WID_LOCKS': 0, 'FED_FUND': '', 'FED_DESIGN': '', 'FED_CONSTR': '', 'FED_REG': '', 'FED_INSP': '', 'FED_OPER': '', 'FED_OWN': '', 'FED_OTHER': '', 'SOURCE_A': 'WA', 'SUB_DATE': '20020228', 'URL_ADDRES': 'HTTP://WWW.ECY.WA.GOV/PROGRAMS/WR/DAMS/DSS.HTML', 'CONG_DIST': 'WA04', 'SHAPE_Leng': 82.7518556737677}",1350
5f165417865fef31202c37a3,Feature,"{'type': 'LineString', 'coordinates': [[-82.770959, 35.132828], [-82.771188, 35.132935]]}","{'OBJECTID': 10088, 'NGAID': '10100786', 'METLNKID': '', 'FEATTYPE': 'POLYLINE', 'NAME': 'RAINBOW POND DAM', 'CITY': '', 'STATE': 'NC', 'COUNTY': 'TRANSYLVANIA', 'FIPS': '37175', 'DIRECTIONS': '', 'EMERGTITLE': '', 'EMERGPHONE': '', 'EMERGEXT': '', 'CONTDATE': '1899-11-30T00:00:00.000Z', 'CONTHOW': '', 'GEODATE': '2007-03-09T00:00:00.000Z', 'GEOHOW': 'MANUAL', 'HSIPTHEMES': 'CRITICAL INFRASTUCTURE, PDD-63; WATER SUPPLY; DAMS', 'SOURCE': 'USACE', 'X': -82.7710736, 'Y': 35.1328818, 'QC_QA': '', 'RECORDID': '43301', 'OTHER_NAME': '', 'FORM_NAME': '', 'STATEID': 'TRANS-065', 'NIDID': 'NC04353', 'SECTION': '', 'RIVER': 'FORK FRENCH BROAD RIVER', 'CITYAFFECT': 'EAST FORK', 'NIDSTATE': 'NC', 'NIDCOUNTY': 'TRANSYLVANIA', 'DISTANCE': 0.2, 'OWN_TYPE': 'P', 'PRIV_DAM': 'N', 'DAM_TYPE': 'CNMS', 'CORE': '', 'FOUND': '', 'PURPOSES': 'R', 'YR_COMPL': '', 'YR_MOD': '', 'DAM_LENGTH': 110, 'DAM_HEIGHT': 0, 'STR_HEIGHT': 18, 'HYD_HEIGHT': 17, 'NID_HEIGHT': 18, 'MAX_DIS': 0, 'MAX_STOR': 20, 'NORMAL_STO': 17, 'NID_STOR': 20, 'SURF_AREA': 2.5, 'DRAIN_AREA': 0, 'HAZARD': 'H', 'EAP': 'N', 'INSP_DATE': '2000-03-04T00:00:00.000Z', 'INSP_FREQU': 2, 'ST_REG_DAM': 'Y', 'ST_REG_AG': '', 'SPILL_TYPE': '', 'SPILL_WIDT': 0, 'OUT_GATES': '', 'VOLUME': 0, 'NO_LOCKS': 0, 'LEN_LOCKS': 0, 'WID_LOCKS': 0, 'FED_FUND': '', 'FED_DESIGN': '', 'FED_CONSTR': '', 'FED_REG': '', 'FED_INSP': '', 'FED_OPER': '', 'FED_OWN': '', 'FED_OTHER': '', 'SOURCE_A': 'NC', 'SUB_DATE': '20020304', 'URL_ADDRES': 'HTTP://WWW.DLR.ENR.STATE.NC.US/PAGES/DAMSAFETYPROGRAM.HTML', 'CONG_DIST': 'NC11', 'SHAPE_Leng': 29.423756354578856}",9809
5f165416865fef31202c1df2,Feature,"{'type': 'LineString', 'coordinates': [[-95.837035, 38.925992], [-95.838912, 38.922212]]}","{'OBJECTID': 5079, 'NGAID': '10077844', 'METLNKID': '', 'FEATTYPE': 'POLYLINE', 'NAME': 'UPPER WAKARUSA WATERSHED DAM 10', 'CITY': '', 'STATE': 'KS', 'COUNTY': 'SHAWNEE', 'FIPS': '20177', 'DIRECTIONS': '', 'EMERGTITLE': '', 'EMERGPHONE': '', 'EMERGEXT': '', 'CONTDATE': '1899-11-30T00:00:00.000Z', 'CONTHOW': '', 'GEODATE': '2007-02-08T00:00:00.000Z', 'GEOHOW': 'MANUAL', 'HSIPTHEMES': 'CRITICAL INFRASTUCTURE, PDD-63; WATER SUPPLY; DAMS', 'SOURCE': 'USACE', 'X': -95.8379735, 'Y': 38.924102, 'QC_QA': '', 'RECORDID': '20381', 'OTHER_NAME': 'NONE', 'FORM_NAME': '', 'STATEID': 'KSWP000429', 'NIDID': 'KS02420', 'SECTION': 'NE    15 13 14E', 'RIVER': 'TR-NO BRANCH WAKARUSA RIVER', 'CITYAFFECT': 'AUBURN', 'NIDSTATE': 'KS', 'NIDCOUNTY': 'SHAWNEE', 'DISTANCE': 2, 'OWN_TYPE': 'L', 'PRIV_DAM': '', 'DAM_TYPE': 'RE', 'CORE': '', 'FOUND': '', 'PURPOSES': 'C', 'YR_COMPL': '1972', 'YR_MOD': '', 'DAM_LENGTH': 1493, 'DAM_HEIGHT': 40, 'STR_HEIGHT': 0, 'HYD_HEIGHT': 0, 'NID_HEIGHT': 40, 'MAX_DIS': 6900, 'MAX_STOR': 2845, 'NORMAL_STO': 483, 'NID_STOR': 2845, 'SURF_AREA': 69, 'DRAIN_AREA': 6.600000000000001, 'HAZARD': 'S', 'EAP': 'NR', 'INSP_DATE': '1899-11-30T00:00:00.000Z', 'INSP_FREQU': 0, 'ST_REG_DAM': 'N', 'ST_REG_AG': 'DWR', 'SPILL_TYPE': 'U', 'SPILL_WIDT': 300, 'OUT_GATES': 'U', 'VOLUME': 123295, 'NO_LOCKS': 0, 'LEN_LOCKS': 0, 'WID_LOCKS': 0, 'FED_FUND': 'USDA-NRCS', 'FED_DESIGN': 'USDA NRCS', 'FED_CONSTR': 'USDA NRCS', 'FED_REG': 'NONE', 'FED_INSP': 'Y', 'FED_OPER': 'NONE', 'FED_OWN': 'NONE', 'FED_OTHER': 'NONE', 'SOURCE_A': 'KS', 'SUB_DATE': '20000401', 'URL_ADDRES': '0', 'CONG_DIST': 'KS02', 'SHAPE_Leng': 579.9458618779}",3226
5f165417865fef31202c32bb,Feature,"{'type': 'LineString', 'coordinates': [[-98.630008, 26.561929], [-98.627608, 26.561599], [-98.620501, 26.560482]]}","{'OBJECTID': 8702, 'NGAID': '10125183', 'METLNKID': '', 'FEATTYPE': 'POLYLINE', 'NAME': 'OLMITOS AND GARCIAS CRKS WS SCS SITE 1 DAM', 'CITY': '', 'STATE': 'TX', 'COUNTY': 'STARR', 'FIPS': '48427', 'DIRECTIONS': '', 'EMERGTITLE': '', 'EMERGPHONE': '', 'EMERGEXT': '', 'CONTDATE': '1899-11-30T00:00:00.000Z', 'CONTHOW': '', 'GEODATE': '2007-03-29T00:00:00.000Z', 'GEOHOW': 'MANUAL', 'HSIPTHEMES': 'CRITICAL INFRASTUCTURE, PDD-63; WATER SUPPLY; DAMS', 'SOURCE': 'USACE', 'X': -98.6252513, 'Y': 26.5612289, 'QC_QA': '', 'RECORDID': '67710', 'OTHER_NAME': '', 'FORM_NAME': '', 'STATEID': 'TX56610000', 'NIDID': 'TX01708', 'SECTION': '2698-311', 'RIVER': 'GARCIAS CREEK', 'CITYAFFECT': 'GARCIASVILLE', 'NIDSTATE': 'TX', 'NIDCOUNTY': 'STARR', 'DISTANCE': 15, 'OWN_TYPE': 'L', 'PRIV_DAM': 'N', 'DAM_TYPE': 'RE', 'CORE': 'IEK', 'FOUND': 'RSK', 'PURPOSES': 'CPF', 'YR_COMPL': '1962', 'YR_MOD': '', 'DAM_LENGTH': 3240, 'DAM_HEIGHT': 18, 'STR_HEIGHT': 18, 'HYD_HEIGHT': 18, 'NID_HEIGHT': 18, 'MAX_DIS': 15173, 'MAX_STOR': 3302, 'NORMAL_STO': 198, 'NID_STOR': 3302, 'SURF_AREA': 77, 'DRAIN_AREA': 11.5, 'HAZARD': 'H', 'EAP': 'N', 'INSP_DATE': '1979-05-02T00:00:00.000Z', 'INSP_FREQU': 5, 'ST_REG_DAM': 'Y', 'ST_REG_AG': 'TX NATURAL RESOURCE CONS. COM.', 'SPILL_TYPE': 'U', 'SPILL_WIDT': 180, 'OUT_GATES': 'U2;S1', 'VOLUME': 50110, 'NO_LOCKS': 0, 'LEN_LOCKS': 0, 'WID_LOCKS': 0, 'FED_FUND': 'USDA NRCS', 'FED_DESIGN': 'USDA NRCS', 'FED_CONSTR': 'USDA NRCS', 'FED_REG': '', 'FED_INSP': '', 'FED_OPER': '', 'FED_OWN': '', 'FED_OTHER': '', 'SOURCE_A': 'TX', 'SUB_DATE': '20000401', 'URL_ADDRES': 'HTTP://WWW.TCEQ.STATE.TX.US/', 'CONG_DIST': 'TX25', 'SHAPE_Leng': 1073.5653061353848}",8551
5f165418865fef31202c47e9,Feature,"{'type': 'LineString', 'coordinates': [[-69.7188, 44.763952], [-69.716958, 44.763218]]}","{'OBJECTID': 8300, 'NGAID': '10085084', 'METLNKID': '', 'FEATTYPE': 'POLYLINE', 'NAME': 'WESTON - SOUTH CHANNEL', 'CITY': 'SKOWHEGAN, TOWN OF', 'STATE': 'ME', 'COUNTY': 'SOMERSET', 'FIPS': '23025', 'DIRECTIONS': '', 'EMERGTITLE': '', 'EMERGPHONE': '', 'EMERGEXT': '', 'CONTDATE': '1899-11-30T00:00:00.000Z', 'CONTHOW': '', 'GEODATE': '2007-01-30T00:00:00.000Z', 'GEOHOW': 'MANUAL', 'HSIPTHEMES': 'CRITICAL INFRASTUCTURE, PDD-63; WATER SUPPLY; DAMS', 'SOURCE': 'USACE', 'X': -69.7178788, 'Y': 44.7635847, 'QC_QA': '', 'RECORDID': '27590', 'OTHER_NAME': 'SOUTH CHANNEL DAM', 'FORM_NAME': '', 'STATEID': '', 'NIDID': 'ME83033', 'SECTION': '', 'RIVER': 'KENNEBEC RIVER', 'CITYAFFECT': 'SKOWHEGAN', 'NIDSTATE': 'ME', 'NIDCOUNTY': 'SOMERSET', 'DISTANCE': 0, 'OWN_TYPE': 'U', 'PRIV_DAM': 'N', 'DAM_TYPE': 'CNPGCB', 'CORE': '', 'FOUND': '', 'PURPOSES': 'HR', 'YR_COMPL': '1921', 'YR_MOD': '', 'DAM_LENGTH': 391.6, 'DAM_HEIGHT': 51, 'STR_HEIGHT': 0, 'HYD_HEIGHT': 0, 'NID_HEIGHT': 51, 'MAX_DIS': 51500, 'MAX_STOR': 22300, 'NORMAL_STO': 18600, 'NID_STOR': 22300, 'SURF_AREA': 930, 'DRAIN_AREA': 3894, 'HAZARD': 'H', 'EAP': 'Y', 'INSP_DATE': '2001-08-30T00:00:00.000Z', 'INSP_FREQU': 1, 'ST_REG_DAM': '', 'ST_REG_AG': '', 'SPILL_TYPE': 'C', 'SPILL_WIDT': 245.1, 'OUT_GATES': '', 'VOLUME': 0, 'NO_LOCKS': 0, 'LEN_LOCKS': 0, 'WID_LOCKS': 0, 'FED_FUND': '', 'FED_DESIGN': '', 'FED_CONSTR': '', 'FED_REG': 'FERC', 'FED_INSP': 'FERC', 'FED_OPER': '', 'FED_OWN': '', 'FED_OTHER': '', 'SOURCE_A': 'FERC', 'SUB_DATE': '20020606', 'URL_ADDRES': 'HTTP://WWW.FERC.GOV/INDUSTRIES/HYDROPOWER/SAFETY.ASP', 'CONG_DIST': 'ME02', 'SHAPE_Leng': 235.1306107117887}",13968
5f165418865fef31202c3e21,Feature,"{'type': 'LineString', 'coordinates': [[-80.268127, 40.136267], [-80.267509, 40.136806], [-80.266035, 40.138171], [-80.265646, 40.138499], [-80.265379, 40.138593], [-80.265199, 40.138579]]}","{'OBJECTID': 2950, 'NGAID': '10116315', 'METLNKID': '', 'FEATTYPE': 'POLYLINE', 'NAME': 'WASHINGTON NO 4', 'CITY': 'NORTH FRANKLIN TWP', 'STATE': 'PA', 'COUNTY': 'WASHINGTON', 'FIPS': '42125', 'DIRECTIONS': '', 'EMERGTITLE': '', 'EMERGPHONE': '', 'EMERGEXT': '', 'CONTDATE': '1899-11-30T00:00:00.000Z', 'CONTHOW': '', 'GEODATE': '2007-01-30T00:00:00.000Z', 'GEOHOW': 'MANUAL', 'HSIPTHEMES': 'CRITICAL INFRASTUCTURE, PDD-63; WATER SUPPLY; DAMS', 'SOURCE': 'USACE', 'X': -80.266716, 'Y': 40.1375408, 'QC_QA': '', 'RECORDID': '58866', 'OTHER_NAME': '', 'FORM_NAME': '', 'STATEID': '63-003', 'NIDID': 'PA00507', 'SECTION': '', 'RIVER': 'POINT LOOKOUT BR CHARTIERS CR', 'CITYAFFECT': '', 'NIDSTATE': 'PA', 'NIDCOUNTY': 'WASHINGTON', 'DISTANCE': 0, 'OWN_TYPE': 'P', 'PRIV_DAM': 'N', 'DAM_TYPE': 'RE', 'CORE': '', 'FOUND': '', 'PURPOSES': 'SR', 'YR_COMPL': '1903', 'YR_MOD': '', 'DAM_LENGTH': 1260, 'DAM_HEIGHT': 63, 'STR_HEIGHT': 0, 'HYD_HEIGHT': 0, 'NID_HEIGHT': 63, 'MAX_DIS': 0, 'MAX_STOR': 3528, 'NORMAL_STO': 2837, 'NID_STOR': 3528, 'SURF_AREA': 125, 'DRAIN_AREA': 2.3, 'HAZARD': 'H', 'EAP': 'Y', 'INSP_DATE': '2001-07-19T00:00:00.000Z', 'INSP_FREQU': 1, 'ST_REG_DAM': 'Y', 'ST_REG_AG': 'PADER', 'SPILL_TYPE': '', 'SPILL_WIDT': 0, 'OUT_GATES': '', 'VOLUME': 0, 'NO_LOCKS': 0, 'LEN_LOCKS': 0, 'WID_LOCKS': 0, 'FED_FUND': '', 'FED_DESIGN': '', 'FED_CONSTR': '', 'FED_REG': '', 'FED_INSP': '', 'FED_OPER': '', 'FED_OWN': '', 'FED_OTHER': '', 'SOURCE_A': 'PA', 'SUB_DATE': '20020712', 'URL_ADDRES': 'HTTP://WWW.DEP.STATE.PA.US/DEP/DEPUTATE/WATERMGT/WE/DAMPROGRAM/MAIN.HTM', 'CONG_DIST': 'PA18', 'SHAPE_Leng': 479.41100473840083}",11466
5f165416865fef31202c1e79,Feature,"{'type': 'LineString', 'coordinates': [[-94.459305, 39.043959], [-94.458964, 39.041738]]}","{'OBJECTID': 5100, 'NGAID': '10089082', 'METLNKID': '', 'FEATTYPE': 'POLYLINE', 'NAME': 'WHISPERING HILLS LAKE DAM', 'CITY': 'KANSAS CITY', 'STATE': 'MO', 'COUNTY': 'JACKSON', 'FIPS': '29095', 'DIRECTIONS': '', 'EMERGTITLE': '', 'EMERGPHONE': '', 'EMERGEXT': '', 'CONTDATE': '1899-11-30T00:00:00.000Z', 'CONTHOW': '', 'GEODATE': '2007-02-27T00:00:00.000Z', 'GEOHOW': 'MANUAL', 'HSIPTHEMES': 'CRITICAL INFRASTUCTURE, PDD-63; WATER SUPPLY; DAMS', 'SOURCE': 'USACE', 'X': -94.4591346, 'Y': 39.0428484, 'QC_QA': '', 'RECORDID': '31607', 'OTHER_NAME': '', 'FORM_NAME': '', 'STATEID': '', 'NIDID': 'MO20128', 'SECTION': '28', 'RIVER': 'TR ROUND GROVE CREEK', 'CITYAFFECT': '', 'NIDSTATE': 'MO', 'NIDCOUNTY': 'JACKSON', 'DISTANCE': 0, 'OWN_TYPE': 'N', 'PRIV_DAM': '', 'DAM_TYPE': 'RE', 'CORE': '', 'FOUND': '', 'PURPOSES': 'R', 'YR_COMPL': '1930', 'YR_MOD': '1987', 'DAM_LENGTH': 800, 'DAM_HEIGHT': 40, 'STR_HEIGHT': 40, 'HYD_HEIGHT': 0, 'NID_HEIGHT': 40, 'MAX_DIS': 2080, 'MAX_STOR': 190, 'NORMAL_STO': 150, 'NID_STOR': 190, 'SURF_AREA': 21, 'DRAIN_AREA': 290, 'HAZARD': 'H', 'EAP': 'N', 'INSP_DATE': '2000-04-10T00:00:00.000Z', 'INSP_FREQU': 2, 'ST_REG_DAM': 'Y', 'ST_REG_AG': 'DAM AND RESERVOIR SAFETY PROG', 'SPILL_TYPE': 'U', 'SPILL_WIDT': 25, 'OUT_GATES': 'X', 'VOLUME': 156000, 'NO_LOCKS': 0, 'LEN_LOCKS': 0, 'WID_LOCKS': 0, 'FED_FUND': '', 'FED_DESIGN': '', 'FED_CONSTR': '', 'FED_REG': '', 'FED_INSP': '', 'FED_OPER': '', 'FED_OWN': 'N', 'FED_OTHER': '', 'SOURCE_A': 'MO', 'SUB_DATE': '20020709', 'URL_ADDRES': 'HTTP://WWW.DNR.STATE.MO.US/GEOLOGY/WRP/DAMSFT/DAMSFTHP.HTM', 'CONG_DIST': 'MO05', 'SHAPE_Leng': 320.59455581394485}",3366
5f165417865fef31202c2d28,Feature,"{'type': 'LineString', 'coordinates': [[-84.325172, 39.804079], [-84.325105, 39.804112], [-84.325008, 39.804107], [-84.324886, 39.804079], [-84.324655, 39.804046], [-84.32457, 39.804036], [-84.324454, 39.804046], [-84.324381, 39.804107], [-84.322829, 39.805257]]}","{'OBJECTID': 5353, 'NGAID': '10109954', 'METLNKID': '', 'FEATTYPE': 'POLYLINE', 'NAME': 'NEWFIELDS DEVELOPMENT LAKE DAM', 'CITY': 'TROTWOOD', 'STATE': 'OH', 'COUNTY': 'MONTGOMERY', 'FIPS': '39113', 'DIRECTIONS': '', 'EMERGTITLE': '', 'EMERGPHONE': '', 'EMERGEXT': '', 'CONTDATE': '1899-11-30T00:00:00.000Z', 'CONTHOW': '', 'GEODATE': '2007-03-23T00:00:00.000Z', 'GEOHOW': 'MANUAL', 'HSIPTHEMES': 'CRITICAL INFRASTUCTURE, PDD-63; WATER SUPPLY; DAMS', 'SOURCE': 'USACE', 'X': -84.3239375, 'Y': 39.8044355, 'QC_QA': '', 'RECORDID': '52486', 'OTHER_NAME': '', 'FORM_NAME': '', 'STATEID': '9642-015', 'NIDID': 'OH02129', 'SECTION': 'MADISON', 'RIVER': 'TRIBUTARY TO NORTH BRANCH CREEK', 'CITYAFFECT': 'TROTWOOD', 'NIDSTATE': 'OH', 'NIDCOUNTY': 'MONTGOMERY', 'DISTANCE': 1.3, 'OWN_TYPE': 'F', 'PRIV_DAM': '', 'DAM_TYPE': 'RE', 'CORE': '', 'FOUND': '', 'PURPOSES': 'R', 'YR_COMPL': '1973', 'YR_MOD': '', 'DAM_LENGTH': 742, 'DAM_HEIGHT': 13, 'STR_HEIGHT': 13, 'HYD_HEIGHT': 8, 'NID_HEIGHT': 13, 'MAX_DIS': 1094, 'MAX_STOR': 60, 'NORMAL_STO': 20, 'NID_STOR': 60, 'SURF_AREA': 7, 'DRAIN_AREA': 0.4, 'HAZARD': 'H', 'EAP': 'N', 'INSP_DATE': '2001-09-20T00:00:00.000Z', 'INSP_FREQU': 5, 'ST_REG_DAM': 'Y', 'ST_REG_AG': 'OHIO DNR, DIVISION OF WATER', 'SPILL_TYPE': 'U', 'SPILL_WIDT': 0, 'OUT_GATES': 'X', 'VOLUME': 0, 'NO_LOCKS': 0, 'LEN_LOCKS': 0, 'WID_LOCKS': 0, 'FED_FUND': '', 'FED_DESIGN': '', 'FED_CONSTR': '', 'FED_REG': '', 'FED_INSP': '', 'FED_OPER': '', 'FED_OWN': '', 'FED_OTHER': '', 'SOURCE_A': 'OH', 'SUB_DATE': '20020712', 'URL_ADDRES': 'HTTP://WWW.DNR.STATE.OH.US/WATER/DSAFETY/', 'CONG_DIST': 'OH03', 'SHAPE_Leng': 334.5966444198301}",7120
